Using device: cuda:0
-------------------------------------------------------
BATCH_SIZE: 512, NUM_WORKERS: 64
SCENARIO A: Pre-train=1, Fine-tune=2
SCENARIO B: Meta-train=1000, N_WAY=5, K_SHOT=5
-------------------------------------------------------

==================================================
🚀 SCENARIO A: Standard Pre-training & Fine-tuning
==================================================

[A-1] Pre-training on 80 classes...
  Epoch 1/1 -> Val Accuracy: 12.05%, Time: 16.52s

[A-2] Fine-tuning on 20 unseen classes...
  Epoch 1/2 -> Val Accuracy: 30.10%, Time: 6.06s
  Epoch 2/2 -> Val Accuracy: 37.10%, Time: 6.13s

[A-3] Final Evaluation on Test Set...

==================================================
🧠 SCENARIO B: PFN-based Meta-Learning
==================================================

[B-1] Meta-learning on 80 classes...
  Epoch 71/1000 -> Meta-Train Accuracy: 49.09%, Time: 13.93s
  Epoch 72/1000 -> Meta-Train Accuracy: 49.66%, Time: 13.92s
  Epoch 73/1000 -> Meta-Train Accuracy: 49.96%, Time: 13.89s
  Epoch 74/1000 -> Meta-Train Accuracy: 49.95%, Time: 13.87s
  Epoch 75/1000 -> Meta-Train Accuracy: 51.01%, Time: 13.78s
  Epoch 76/1000 -> Meta-Train Accuracy: 50.95%, Time: 13.81s
  Epoch 77/1000 -> Meta-Train Accuracy: 51.72%, Time: 13.86s
  Epoch 78/1000 -> Meta-Train Accuracy: 52.31%, Time: 13.90s
  Epoch 79/1000 -> Meta-Train Accuracy: 51.84%, Time: 13.86s
  Epoch 80/1000 -> Meta-Train Accuracy: 51.45%, Time: 13.85s
  Epoch 81/1000 -> Meta-Train Accuracy: 51.82%, Time: 13.91s
  Epoch 82/1000 -> Meta-Train Accuracy: 51.81%, Time: 13.80s
  Epoch 83/1000 -> Meta-Train Accuracy: 51.97%, Time: 13.87s
  Epoch 84/1000 -> Meta-Train Accuracy: 52.37%, Time: 13.86s
  Epoch 85/1000 -> Meta-Train Accuracy: 53.78%, Time: 13.84s
  Epoch 86/1000 -> Meta-Train Accuracy: 52.55%, Time: 13.88s
  Epoch 87/1000 -> Meta-Train Accuracy: 53.08%, Time: 13.81s
  Epoch 88/1000 -> Meta-Train Accuracy: 54.42%, Time: 14.00s
  Epoch 89/1000 -> Meta-Train Accuracy: 54.08%, Time: 13.81s
  Epoch 90/1000 -> Meta-Train Accuracy: 54.20%, Time: 14.00s
  Epoch 91/1000 -> Meta-Train Accuracy: 53.73%, Time: 13.91s
  Epoch 92/1000 -> Meta-Train Accuracy: 56.02%, Time: 13.79s
  Epoch 93/1000 -> Meta-Train Accuracy: 55.30%, Time: 13.74s
  Epoch 94/1000 -> Meta-Train Accuracy: 54.43%, Time: 13.81s
  Epoch 95/1000 -> Meta-Train Accuracy: 56.49%, Time: 13.78s
  Epoch 96/1000 -> Meta-Train Accuracy: 55.43%, Time: 13.91s
